testPostId	trainPostId	TitleSim	BodySim	TagSim	LuceneHitRank	ProposedHitRank	lucene_hit_duration	Proposed_hit_duration	LuceneTestTrueLabel
15724417	15726889	0	0	0	688	0	0.216	0	1
60797469	60801109	0	0	0	2	0	0.116	0	10
6210633	-100	0	0	0	-100	0	0.363	0	
5539410	5539990	0	0	0	988	0	0.107	0	1000
18709297	30081785	0	0	0	1135	0	0.1	0	1001
173046	14095880	0	0	0	36	0	0.063	0	1002
17998446	18046191	0	0	0	1	0	0.053	0	1003
6971927	-100	0	0	0	-100	0	0.301	0	
1688941	39129563	0	0	0	2536	0	0.132	0	1005
46308796	-100	0	0	0	-100	0	0.316	0	
11486630	13505003	0	0	0	1	0	0.031	0	1007
33855585	33856949	0	0	0	511	0	0.054	0	1008
29532147	-100	0	0	0	-100	0	0.276	0	
39239540	-100	0	0	0	-100	0	0.25	0	
4137297	44311104	0	0	0	475	0	0.032	0	1010
32796640	-100	0	0	0	-100	0	0.252	0	
41912347	41932170	0	0	0	2987	0	0.099	0	1013
7511279	-100	0	0	0	-100	0	0.244	0	
22243712	41065688	0	0	0	37	0	0.048	0	1015
8074152	13590999	0	0	0	165	0	0.022	0	1016
42474908	-100	0	0	0	-100	0	0.26	0	
19569298	36484797	0	0	0	16	0	0.043	0	1018
2481614	-100	0	0	0	-100	0	0.259	0	
49725020	-100	0	0	0	-100	0	0.244	0	
8880571	12229079	0	0	0	1458	0	0.071	0	1020
26679685	-100	0	0	0	-100	0	0.231	0	
50091127	50092149	0	0	0	5	0	0.041	0	1024
29825396	29854235	0	0	0	1395	0	0.05	0	1025
14499320	-100	0	0	0	-100	0	0.262	0	
4004313	4004400	0	0	0	15	0	0.04	0	1027
26908490	26908705	0	0	0	1	0	0.051	0	1028
57962123	-100	0	0	0	-100	0	0.241	0	
32423373	32426015	0	0	0	13	0	0.041	0	103
30542657	-100	0	0	0	-100	0	0.242	0	
11179528	-100	0	0	0	-100	0	0.219	0	
15896158	-100	0	0	0	-100	0	0.234	0	
39481759	-100	0	0	0	-100	0	0.252	0	
39105390	-100	0	0	0	-100	0	0.26	0	
14358599	-100	0	0	0	-100	0	0.214	0	
45257033	45283826	0	0	0	1	0	0.048	0	1036
20940860	23962845	0	0	0	1622	0	0.091	0	1037
59583876	59617795	0	0	0	2677	0	0.083	0	1038
27693247	-100	0	0	0	-100	0	0.232	0	
7781404	7864012	0	0	0	32	0	0.03	0	104
12374815	-100	0	0	0	-100	0	0.242	0	
14845972	-100	0	0	0	-100	0	0.241	0	
44504923	-100	0	0	0	-100	0	0.222	0	
49405587	49449654	0	0	0	387	0	0.04	0	1043
22186666	22218663	0	0	0	1	0	0.039	0	1044
8030884	8031467	0	0	0	1	0	0.022	0	1045
58886813	60180685	0	0	0	1	0	0.048	0	1046
37914999	37924090	0	0	0	23	0	0.042	0	1047
8328908	-100	0	0	0	-100	0	0.242	0	
31227751	-100	0	0	0	-100	0	0.232	0	
16693793	-100	0	0	0	-100	0	0.252	0	
39028875	39487340	0	0	0	1578	0	0.071	0	1050
32146990	32152895	0	0	0	1	0	0.048	0	1051
12219587	-100	0	0	0	-100	0	0.224	0	
36865516	36869725	0	0	0	1	0	0.02	0	1053
54151952	-100	0	0	0	-100	0	0.252	0	
17989411	17991100	0	0	0	1	0	0.018	0	1055
59231683	-100	0	0	0	-100	0	0.244	0	
16029475	49937171	0	0	0	135	0	0.018	0	1057
48184841	48399248	0	0	0	7	0	0.022	0	1058
15955595	22921363	0	0	0	5	0	0.03	0	1059
19312646	19332692	0	0	0	97	0	0.041	0	106
8553107	-100	0	0	0	-100	0	0.292	0	
5657292	17564323	0	0	0	3332	0	0.099	0	1061
